record_id,legacy_id,name,company,state,county,structured_road_sequence,current_state,driver_rule_status,gps_source,destination_latitude,destination_longitude,directory_gps_source,directory_coordinate_role,directory_latitude,directory_longitude,record_revision,navigation_label,origin,blocker,receipt
cc6fa7ae-178c-434a-a36a-321a5d326563,ascent--doyen,DOYEN,Ascent,Ohio,Jefferson,Rayland Go In County Rd → CR-15 → Route 15 → Route 17 → Route 18 → Route 156 → Lease Road,3,GPS_ONLY,saved,40.256018,-80.697324,saved,saved pad reference,40.256018,-80.697324,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
5484ef9c-cc1f-4eca-9527-63d4a64183fb,ascent--elite,ELITE,Ascent,Ohio,Jefferson,OH-150,3,GPS_ONLY,saved,40.188588,-80.805198,saved,saved pad reference,40.188588,-80.805198,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
b17d1649-f569-4bff-87e3-0530138ba511,ascent--faldowski,FALDOWSKI,Ascent,Ohio,Jefferson,OH-1 → US-22E → CR-13 / County Rd → CR-12 → Township Hwy → TR-141 → Smithfield-adena Rd → 1st Cross St → TR-120 → Route 120 → Lease Road,3,GPS_ONLY,saved,40.217224,-80.808182,saved,saved pad reference,40.217224,-80.808182,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
d026b46b-5e9b-478c-b59f-fcb9a29d7ed0,ascent--fauna,FAUNA,Ascent,Ohio,Jefferson,OH-7 → OH-151 → Route 19 → Route 167 → Lease Road,3,GPS_ONLY,ODNR wellhead,40.279773,-80.627905,ODNR wellhead,official wellhead reference,40.279773,-80.627905,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
f9ba8f15-85b3-402f-847b-d3b3d32bfc0a,ascent--ferguson,FERGUSON,Ascent,Ohio,Jefferson,OH-1 → Northwest On East Market St → 1st Cross St → Main St → US-22 / East/cadiz-steubenville Rd → OH-151 / Mill St → OH-152 / South/main St → OH-150 → Dry Fork Rd → OR → OH-1 → US-40 → OH-149 → Main St → Wheeling St → OH-519 / East/stumptown Rd → US-250 → OH-150 → Union St → Concord St → Dry Fork Rd → TR-118,3,GPS_ONLY,saved,40.234358,-80.779074,saved,saved pad reference,40.234358,-80.779074,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
9aba1dc6-2e10-4560-8e16-1a6e87edea30,ascent--gabriel,GABRIEL,Ascent,Ohio,Jefferson,OH-7 → Crossing → Route 15 → Route 17 → Route 18 → Access Road,3,GPS_ONLY,saved,40.25435,-80.722696,saved,saved pad reference,40.25435,-80.722696,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
d8602def-c1de-44a3-a38d-2def80ac4ff3,ascent--geno,GENO,Ascent,Ohio,Jefferson,Geno Pad 1653 County Hwy → OH-151 → US-22 → Route 13 → Route 141 → Pad,3,GPS_ONLY,saved,40.276687,-80.817741,saved,saved pad reference,40.276687,-80.817741,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
4a24f660-f6c9-4b5b-a405-43402c41e365,ascent--giusto,GIUSTO,Ascent,Ohio,Jefferson,US-22 E → CR-43 Exit → CR-43 → Left Fork at Y → Fernwood Rd → CR-33 → CR-26,3,GPS_ONLY,saved,40.346415,-80.678759,saved,saved pad reference,40.346415,-80.678759,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
b7e472dd-7102-494f-8114-45c124f4e2bc,ascent--gordon,GORDON,Ascent,Ohio,Jefferson,US-22 → Steubenville St → Bloomingdale- Smithfield-chandl/high St → Fernwood Bloomingdale Rd → Dawson Rd → Lease Road,3,GPS_ONLY,saved,40.315718,-80.716675,saved,saved pad reference,40.315718,-80.716675,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
74264915-dd02-430f-9e56-e109a5fdff58,ascent--griswold,GRISWOLD,Ascent,Ohio,Jefferson,US-22 → CR-23 → Lease Road,3,GPS_ONLY,saved,40.31714,-80.801752,saved,saved pad reference,40.31714,-80.801752,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
656f5543-21fc-4b7b-a541-0497b7fab488,ascent--grywalski,GRYWALSKI,Ascent,Ohio,Jefferson,Cadiz East On St → OH-150 → CR-6 → Lease Road → OR → Bridgeport West On St → OH-150 → CR-6 → Lease Road,3,GPS_ONLY,saved,40.201238,-80.829907,saved,saved pad reference,40.201238,-80.829907,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
3c3ef18f-8bca-4c97-af4e-9dce8cf8733b,ascent--hammock,HAMMOCK,Ascent,Ohio,Jefferson,Fernwood Bloomingdale Rd → Lease Road,3,GPS_ONLY,saved,40.353166,-80.671297,saved,saved pad reference,40.353166,-80.671297,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
d5b3f275-6467-4a42-a7fb-f9fda6fd4448,ascent--harr,HARR,Ascent,Ohio,Jefferson,OH-1 → US-250 → OH-150 → Union St → OH-647 → Left/east On County Rd → CR-3 → OR → I-70 → Exit 220 → US-40 → US-250 → Cross St → OH-150 → Union St → OH-647 → Left/east On County Rd → CR-3,3,GPS_ONLY,saved,40.158999,-80.768217,saved,saved pad reference,40.158999,-80.768217,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
2805772b-58c9-4a41-9c75-de5355f2904a,ascent--howell,HOWELL,Ascent,Ohio,Jefferson,OH-7 → OH-151 → OH-152 → US-22 → Pad,3,GPS_ONLY,saved,40.234171,-80.787957,saved,saved pad reference,40.234171,-80.787957,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
0d883bcc-a811-4f4d-95aa-ae9a0194f3d0,ascent--jack-hamilton,JACK HAMILTON,Ascent,Ohio,Jefferson,OH-1 → US-22E → CR-13 → CR-12 → Township Hwy → TR-141 → Smithfield-adena Rd → 1st Cross St → TR-120,3,GPS_ONLY,saved,40.254676,-80.850726,saved,saved pad reference,40.254676,-80.850726,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
672dc563-2612-47b1-a14b-0b67085318e9,ascent--jade,JADE,Ascent,Ohio,Jefferson,R 150 Take County Rd → CR-15A → Pad,3,GPS_ONLY,saved,40.268832,-80.764032,saved,saved pad reference,40.268832,-80.764032,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
83025484-8a55-4e69-a1fb-aa315a6e79f9,ascent--kelpie,KELPIE,Ascent,Ohio,Jefferson,OH-7 → Litter Rd → Warren Ridge → CR-16 → CR-15 → Graham Rd → Blues Run Rd → Youngs Rd → Pad,3,GPS_ONLY,saved,40.249923,-80.703784,saved,saved pad reference,40.249923,-80.703784,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
594c10ae-9588-4f9b-80da-9053adef114d,ascent--krinke,KRINKE,Ascent,Ohio,Jefferson,OH-7 → OH-7 North Take Hanover St → Zane Hwy → Carlisle St → OH-647 → Access Road → OR → US-250 → OH-150 → Market St → Union St → OH-647 → Access Road,3,GPS_ONLY,saved,40.166701,-80.798244,saved,saved pad reference,40.166701,-80.798244,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
bead73eb-9f83-4f9d-97ca-fb45b479b317,ascent--lori,LORI,Ascent,Ohio,Jefferson,OH-7 → CR-8 → County Hwy → CR-80 → Warren St → OR → Dillonvale To County Rd → OH-150 → Lori Pad Follow County Rd → CR-8 → TR-118 → Lease Road,3,GPS_ONLY,saved,40.238669,-80.771593,saved,saved pad reference,40.238669,-80.771593,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
638487d0-2ef4-4e5c-8a16-cbb478c490c6,ascent--marquard,MARQUARD,Ascent,Ohio,Jefferson,OH-150 → Access Road,3,GPS_ONLY,saved,40.190145,-80.798772,saved,saved pad reference,40.190145,-80.798772,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
9d90b16d-f53f-4d50-9fc6-e3c045d2580c,ascent--mingo,MINGO,Ascent,Ohio,Jefferson,OH-1 → OH-152 → Steubenville St → Bloomingdale-smithfield-chandl/high St → Fernwood Bloomingdale Rd → Pad,3,GPS_ONLY,saved,40.323879,-80.745448,saved,saved pad reference,40.323879,-80.745448,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
f48d9979-961a-456c-a2a6-af18dfea0845,ascent--noelle,NOELLE,Ascent,Ohio,Jefferson,US-22 → CR-23 → CR-26 → OH-26 → CR-33 → Lease Road,3,GPS_ONLY,saved,40.362018,-80.716719,saved,saved pad reference,40.362018,-80.716719,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
dc080ad5-27c3-44e9-b4ed-65d19a68cafa,ascent--nolan,NOLAN,Ascent,Ohio,Jefferson,OH-1 → US-22 → Steubenville St → Bloomingdale- Smithfield-chandl/high St → Fernwood Bloomingdale Rd → Lake Betsy Rd → Pad,3,GPS_ONLY,saved,40.308658,-80.755504,saved,saved pad reference,40.308658,-80.755504,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
5428a3b7-c17a-4dd2-9cd9-c0ce3b19a605,ascent--omaits,OMAITS,Ascent,Ohio,Jefferson,OH-150 → Co Rd → Route 10 → Lease Road → OR → OH-152 → CR-10 → Pad,3,GPS_ONLY,saved,40.269755,-80.790909,saved,saved pad reference,40.269755,-80.790909,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
2f7f37b4-c4d6-48df-b670-4abd114465e2,ascent--packer,PACKER,Ascent,Ohio,Jefferson,US-22 → OH-519 / Stumptown Rd → US-250 → Pad,3,GPS_ONLY,saved,40.17684,-80.86321,saved,saved pad reference,40.17684,-80.86321,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
9d48f5ed-d2fb-4dbd-9b43-f4cc3adb719c,ascent--patriot,PATRIOT,Ascent,Ohio,Jefferson,OH-7 → OH-151 → Cool Spring Rd → Access,3,GPS_ONLY,saved,40.300765,-80.644606,saved,saved pad reference,40.300765,-80.644606,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
874fc5f7-fa3c-4efd-8462-efe9e97b2a2f,ascent--pearl,PEARL,Ascent,Ohio,Jefferson,OH-151 → 19/main St → Route 19 → Lease Road,3,GPS_ONLY,saved,40.272776,-80.632975,saved,saved pad reference,40.272776,-80.632975,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
887512e9-c56f-4357-940c-fd3570f7306a,ascent--phillips,PHILLIPS,Ascent,Ohio,Jefferson,US-250 → OH-150 → Lease Road,3,GPS_ONLY,saved,40.1649,-80.84443,saved,saved pad reference,40.1649,-80.84443,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
23d9d5c1-fe94-4b27-81cf-7e981182c933,ascent--piergallini,PIERGALLINI,Ascent,Ohio,Jefferson,OH-43 → OH-7 → OH-151 → OH-152 → C R 10/smithfield- Adena Rd → OR → I-70 → I-470 → Exit 6 → OH-7 → OH-150 → OH-152 → C R 10/smithfield- Adena Rd,3,GPS_ONLY,saved,40.270236,-80.815011,saved,saved pad reference,40.270236,-80.815011,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
a6c3b68e-4f85-4b1d-9f2c-897fa14a36b5,ascent--porco,PORCO,Ascent,Ohio,Jefferson,R 150 Take County Rd → CR-15A → Pat Is On County Rd → Route 15 → CR-114 → OH-7 → Pad,3,GPS_ONLY,saved,40.219548,-80.73759,saved,saved pad reference,40.219548,-80.73759,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
ce1bff99-9c64-435e-a517-e5b8f1a102b7,ascent--puggle,PUGGLE,Ascent,Ohio,Jefferson,US-22 → CR-23 → CR-26 → Pad,3,GPS_ONLY,saved,40.318098,-80.774283,saved,saved pad reference,40.318098,-80.774283,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
fb3dc329-db70-482a-b3d4-8d6f43e4ef57,ascent--rector,RECTOR,Ascent,Ohio,Jefferson,US-250 → OH-150 / Township Rd → TR-128 → Pad,3,GPS_ONLY,saved,40.186799,-80.860696,saved,saved pad reference,40.186799,-80.860696,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
54bbef2d-fc87-4a33-b999-1fec24fc3c62,ascent--riley,RILEY,Ascent,Ohio,Jefferson,US-250 → OH-150 → Pleasant Grove Rd → Access Road → OR → OH-152 → OR → OH-150 → Smithfield St → Main St → Concord St → Union St → Market St → Pleasant Grove Rd → Access Road → OR → R 7 Take Hanover St → Zane Hwy → Carlisle St → OH-647 → Union St → Market St → OH-150 → Pleasant Grove Rd → Access Road,3,GPS_ONLY,ODNR pad,40.167109,-80.821194,ODNR pad,official pad reference,40.167109,-80.821194,1786246617744175,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
5c979547-7519-41b8-9e08-62f5f330fbb6,ascent--ronald,RONALD,Ascent,Ohio,Jefferson,OH-1 → US-22E → CR-13 / County Rd → CR-12 → Township Hwy → TR-141 → Smithfield-adena Rd → 1st Cross St → TR-120 → Route 120 → Lease Road,3,GPS_ONLY,saved,40.241391,-80.817798,saved,saved pad reference,40.241391,-80.817798,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
d7eb406a-8744-4cd3-bb2c-86d3c922669d,ascent--roxy,ROXY,Ascent,Ohio,Jefferson,Bloomingdale Fernwood-bloomingdale Rd → OH-26 → Pad,3,GPS_ONLY,saved,40.324793,-80.747144,saved,saved pad reference,40.324793,-80.747144,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
7dcd1f71-fa32-4edc-ae3d-aa9717d0c72c,ascent--ruth,RUTH,Ascent,Ohio,Jefferson,US-250 E → Lease Road,reviewed_handoff_authority_held,DONE,saved,40.173626,-80.879115,saved,verified driver entrance,40.173626,-80.879115,1787459253071652,Named roads to saved pin,phone current location,,RUTH exact-record US-250 reviewed approach; final entrance movement unapproved
bbd05a00-7125-49ca-9496-30ab857874b4,ascent--satori,SATORI,Ascent,Ohio,Jefferson,OH-151 → OH-7 → Whitton Rd → Ascent Signs On Plum Rd → Pad,3,GPS_ONLY,saved,40.262247,-80.734851,saved,saved pad reference,40.262247,-80.734851,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
229679a2-1711-419d-8b9f-089978c9f5cf,ascent--smithfield,SMITHFIELD,Ascent,Ohio,Jefferson,US-22 → Harrison County Rd → Township Hwy → Smithfield-adena Rd → Main Rd → Lease Road,3,GPS_ONLY,saved,40.234965,-80.841444,saved,saved pad reference,40.234965,-80.841444,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
78b91045-a2ee-42f5-a008-5bb7eb66777a,ascent--sport,SPORT,Ascent,Ohio,Jefferson,US-22 → OH-152 → Route 23 → OH-26 → Lease Road,3,GPS_ONLY,saved,40.325738,-80.773014,saved,saved pad reference,40.325738,-80.773014,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
5b8d00dc-1814-4a38-bda9-1e9d6f1b7ced,ascent--stone,STONE,Ascent,Ohio,Jefferson,Northeast On Us-22/cadiz- Steubenville Rd → US-22 → Steubenville Rd → Fernwood-bloomingdale Rd → OR → Pad → OR → US-22 → Steubenville Rd → Fernwood-bloomingdale Rd → OR → Lease Road,3,GPS_ONLY,saved,40.347579,-80.690543,saved,saved pad reference,40.347579,-80.690543,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
20f3a681-598a-4e42-87c4-915e68cca777,ascent--tanner,TANNER,Ascent,Ohio,Jefferson,Route 23 → OH-26 → Lease Road,3,GPS_ONLY,saved,40.346529,-80.812857,saved,saved pad reference,40.346529,-80.812857,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
7eb68543-476e-4da6-a575-b11f1a2702ee,ascent--thompson,THOMPSON,Ascent,Ohio,Jefferson,OH-151 → OH-152 → Main St → CR-10 / Smithfield Adena Rd → Lease Road,3,GPS_ONLY,saved,40.276893,-80.830242,saved,saved pad reference,40.276893,-80.830242,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
e1078190-1832-4c54-a825-bf053959f84b,ascent--vincent,VINCENT,Ascent,Ohio,Jefferson,OH-7 → OH-150 → Pleasant Grove Rd → CR-5 → Access Road,3,GPS_ONLY,saved,40.169304,-80.827132,saved,saved pad reference,40.169304,-80.827132,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
6f21fcf3-eceb-4748-884b-c1930c42014e,ascent--wilma,WILMA,Ascent,Ohio,Jefferson,US-250 → OH-150 → OH-647 → Left/east Onto County Rd → CR-1A → 1a Continue On County Rd → Turning Onto County Rd,3,GPS_ONLY,saved,40.17523,-80.75489,saved,saved pad reference,40.17523,-80.75489,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
83801edc-0a49-443b-89c6-1358bcbcc05f,ascent--zeds,ZEDS,Ascent,Ohio,Jefferson,CR-1A → Mathews Lane/township Rd → Pad,3,GPS_ONLY,saved,40.188171,-80.781848,saved,saved pad reference,40.188171,-80.781848,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
8e0cd36e-2f51-418a-a61e-8828ef364ead,ascent--zimnox,ZIMNOX,Ascent,Ohio,Jefferson,OH-7 → OR → OH-151 → Lease Road → OR → OH-22 → OH-151 → Lease Road,3,GPS_ONLY,saved,40.274498,-80.682359,saved,saved pad reference,40.274498,-80.682359,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
314652b0-0abb-47cb-a263-88ca23582144,ascent--monroe-north,MONROE NORTH,Ascent,Ohio,Monroe,I-70E → I-470 → Exit 6 → OH-7 → Krebbs Hill Rd,3,GPS_ONLY,saved,39.822655,-80.851694,saved,saved pad reference,39.822655,-80.851694,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
0f848006-4c09-4c7f-b9f2-4743d5ccd37f,ascent--alabaster,ALABASTER,Ascent,Ohio,Noble,I-77 → Exit 25 → OH-78 → Bean Ridge Rd / CR-54 → Curtis Ridge Rd / TR-233 → Buckingham Rd / TR-232 → Lease Road,3,GPS_ONLY,saved,39.753932,-81.340877,saved,verified driver entrance,39.753932,-81.340877,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
f3a32567-5af8-4c03-be12-f43cda54f45f,ascent--billy-sherman,BILLY SHERMAN,Ascent,Ohio,Noble,I-77 → OH-215 → OH-147 → CR-25 → Pad,3,GPS_ONLY,saved,39.850171,-81.398778,saved,saved pad reference,39.850171,-81.398778,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
5bcdb090-5758-48e0-911e-638f8dec5a35,ascent--debaser,DEBASER,Ascent,Ohio,Noble,I-77 → Exit 28 → OH-821 → OH-215 → OH-147 → OH-146 → Fredericksdale Rd → Lease Road,3,GPS_ONLY,saved,39.797375,-81.428418,saved,saved pad reference,39.797375,-81.428418,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
691fb27b-2b35-471d-81fa-9239f6bd4081,ascent--lodestar,LODESTAR,Ascent,Ohio,Noble,I-77 → Exit 25 → OH-78 E → Archer Ridge Rd / CR-2 → Hill Rd / TR-307 → Lease Road,reviewed_handoff_authority_held,DONE,saved,39.750091,-81.409571,saved,saved pad reference,39.750091,-81.409571,1786258360881449,Named roads to saved pin,phone current location,,"LODESTAR exact-record OH-78, Archers Ridge Road / CR-2, and Hill Road / TR-307 reviewed handoff with unapproved lease/GPS tail"
b48399d6-1890-4a19-af28-dba54b28fb55,ascent--matador,MATADOR,Ascent,Ohio,Noble,I-77 → OH-821 → OH-215 → OH-146 → Cowgill Rd → Lease Road,3,GPS_ONLY,saved,39.821516,-81.39377,saved,saved pad reference,39.821516,-81.39377,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
ca1560b5-4ea6-4eb7-a82e-de2467937eb2,ascent--moonstone,MOONSTONE,Ascent,Ohio,Noble,OH-147 → OH-513 → OH-146 → Lew Marten Rd → Pad,reviewed_handoff_authority_held,DONE,saved,39.83664,-81.379628,saved,saved pad reference,39.83664,-81.379628,1786265812046205,Named roads to saved pin,phone current location,,MOONSTONE exact-record OH-146 and Lew Martin Road reviewed handoff with unapproved GPS tail
475462f4-7e7a-4432-801c-5e513d5e953f,ascent--north-star,NORTH STAR,Ascent,Ohio,Noble,I-77 → Exit 25 → OH-78 → Archer Ridge Rd → Lease Road,reviewed_handoff_authority_held,DONE,saved,39.739847,-81.420197,saved,saved pad reference,39.739847,-81.420197,1786258360881449,Named roads to saved pin,phone current location,,NORTH STAR exact-record OH-78 and Archers Ridge Road / CR-2 reviewed handoff with unapproved lease/GPS tail
588161d4-61ce-4589-a641-370cefef1307,ascent--ruby-opal,RUBY-OPAL,Ascent,Ohio,Noble,I-77 S → Exit 28 / OH-821 / Belle Valley → OH-821 S → OH-215 E / Wolf Run Rd → OH-285 / Sarahsville Rd → OH-146 → OH-146 / Zep Rd → Roberta Cleary Ln / TR-226 → Ruby-Opal entrance,3,GPS_ONLY,saved,39.834094,-81.394512,saved,saved pad reference,39.834094,-81.394512,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
e36bd24b-65a6-42df-a852-998945cbc43c,ascent--vault,VAULT,Ascent,Ohio,Noble,I-77S → OH-821 → OH-215 → OH-146 → Cowgill Rd → Donald Franklin Rd → Lease Road,3,GPS_ONLY,saved,39.811778,-81.400909,saved,saved pad reference,39.811778,-81.400909,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
0b7ed9a5-7748-4d92-992a-7f2cecf9dd08,ascent--winston-smith,WINSTON SMITH,Ascent,Ohio,Noble,I-77 → Exit 25 → OH-78 → Archer Ridge Rd → Hill Rd → Keep Left Onto Gurewicz Rd → Lease Road,reviewed_handoff_authority_held,DONE,saved,39.752765,-81.396584,saved,saved pad reference,39.752765,-81.396584,1786258360881449,Named roads to saved pin,phone current location,,"WINSTON SMITH exact-record OH-78, Archers Ridge Road / CR-2, Hill Road / TR-307, and Gurewicz Road / TR-303A reviewed handoff with unapproved lease/GPS tail"
