"record_id","canonical_id","legacy_id","name","company","state","county","record_revision","structured_road_sequence","trusted_destination_source","trusted_destination_role","destination_latitude","destination_longitude","classification_bucket","last_usable_approved_highway_anchor","anchor_evidence_basis","primary_direction_source","primary_cleaned_road_order","older_sequence_conflict","overlay_status","overlay_reason","overlay_last_highway","ordered_exact_evidence","ordered_exact_section_count","teal_section_count","pr212_read_only_disposition","pr212_read_only_reason","fail_closed_reason","next_gate"
"d8602def-c1de-44a3-a38d-2def80ac4ff3","d8602def-c1de-44a3-a38d-2def80ac4ff3","ascent--geno","GENO","Ascent","Ohio","Jefferson","1786265812046205","Geno Pad 1653 County Hwy → OH-151 → US-22 → Route 13 → Route 141 → Pad","saved_pad_gps","saved pad reference","40.276687","-80.817741","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-152","uncorroborated generic or conflicting alias 'Route 152' normalized provisionally as OH-152; directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22","directions_clear","Route 22 → Route 151 → Smithfield → Route 152 (0.9 mile) → County Road 10 (1.4 miles) → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","1","1","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: uncorroborated generic or conflicting alias 'Route 152' normalized provisionally as OH-152; directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"4a24f660-f6c9-4b5b-a405-43402c41e365","4a24f660-f6c9-4b5b-a405-43402c41e365","ascent--giusto","GIUSTO","Ascent","Ohio","Jefferson","1786258360881449","US-22 E → CR-43 Exit → CR-43 → Left Fork at Y → Fernwood Rd → CR-33 → CR-26","saved_pad_gps","saved pad reference","40.346415","-80.678759","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear primary order names US-22; normalized last usable approved anchor is US-22","directions_clear","US-22 E → CR-43 exit → CR-43 → left fork at Y → Fernwood Rd → CR-33 → CR-26","false","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-152","yes","1","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"b7e472dd-7102-494f-8114-45c124f4e2bc","b7e472dd-7102-494f-8114-45c124f4e2bc","ascent--gordon","GORDON","Ascent","Ohio","Jefferson","1787459253071652","US-22 → Steubenville St → Bloomingdale- Smithfield-chandl/high St → Fernwood Bloomingdale Rd → Dawson Rd → Lease Road","saved_pad_gps","saved pad reference","40.315718","-80.716675","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-152","directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22","directions_clear","US-22 → E Steubenville St / SR-152 (0.3 mile) → Bloomingdale-Smithfield-Chandl / High St (0.2 mile) → Fernwood Bloomingdale Rd (2.3 miles) → Fernwood Bloomingdale Rd (2.3 miles) → Dawson Rd (1.1 miles) → Straight (2 miles) → Lease Road","true","ROUTED_DISPLAY","graph_evidence_receipt_missing_route_retained","US-22","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"74264915-dd02-430f-9e56-e109a5fdff58","74264915-dd02-430f-9e56-e109a5fdff58","ascent--griswold","GRISWOLD","Ascent","Ohio","Jefferson","1787459253071652","US-22 → CR-23 → Lease Road","saved_pad_gps","saved pad reference","40.31714","-80.801752","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-152","uncorroborated generic or conflicting alias 'Route 152' normalized provisionally as OH-152; directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22","directions_clear","Route 22 E → Route 152 / Bloomingdale exit → CR-23 (approximately 2 miles) → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","4","1","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: uncorroborated generic or conflicting alias 'Route 152' normalized provisionally as OH-152; directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"656f5543-21fc-4b7b-a541-0497b7fab488","656f5543-21fc-4b7b-a541-0497b7fab488","ascent--grywalski","GRYWALSKI","Ascent","Ohio","Jefferson","1787459253071652","Cadiz East On St → OH-150 → CR-6 → Lease Road → OR → Bridgeport West On St → OH-150 → CR-6 → Lease Road","saved_pad_gps","saved pad reference","40.201238","-80.829907","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-150","directions_clear 'Route 150' normalized as OH-150 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 250 E (approximately 12 miles) → Route 150 E → Ascent turnaround → Route 150 W → County Road 6 → Township Rd 8 → Lease Road","true","ROUTED_DISPLAY","graph_evidence_receipt_missing_route_retained","OH-150","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"3c3ef18f-8bca-4c97-af4e-9dce8cf8733b","3c3ef18f-8bca-4c97-af4e-9dce8cf8733b","ascent--hammock","HAMMOCK","Ascent","Ohio","Jefferson","1787459253071652","Fernwood Bloomingdale Rd → Lease Road","saved_pad_gps","saved pad reference","40.353166","-80.671297","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","US-22","uncorroborated generic or conflicting alias 'Route 22' normalized provisionally as US-22","directions_clear","Route 22 → Bloomingdale exit → Light → Fernwood Bloomingdale Rd / CR-26 (2.3 miles) → Fernwood Bloomingdale Rd / CR-26 (7.3 miles) → Pad","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: uncorroborated generic or conflicting alias 'Route 22' normalized provisionally as US-22. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"d5b3f275-6467-4a42-a7fb-f9fda6fd4448","d5b3f275-6467-4a42-a7fb-f9fda6fd4448","ascent--harr","HARR","Ascent","Ohio","Jefferson","1787459253071652","OH-1 → US-250 → OH-150 → Union St → OH-647 → Left/east On County Rd → CR-3 → OR → I-70 → Exit 220 → US-40 → US-250 → Cross St → OH-150 → Union St → OH-647 → Left/east On County Rd → CR-3","saved_pad_gps","saved pad reference","40.158999","-80.768217","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-647","directions_clear primary order names OH-647; normalized last usable approved anchor is OH-647","directions_clear","US-250 E (12.3 miles) → OH-150 E (3.4 miles) → Union St → OH-647 S (0.8 mile) → CR-3 / Zeyer Rd (1.7 miles) → Site","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","OH-647","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"2805772b-58c9-4a41-9c75-de5355f2904a","2805772b-58c9-4a41-9c75-de5355f2904a","ascent--howell","HOWELL","Ascent","Ohio","Jefferson","1787459253071652","OH-7 → OH-151 → OH-152 → US-22 → Pad","saved_pad_gps","saved pad reference","40.234171","-80.787957","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-152","directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22","directions_clear","Route 151 / Route 152 junction in Smithfield → Route 152 S (3.5 miles) → Pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","1","1","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"0d883bcc-a811-4f4d-95aa-ae9a0194f3d0","0d883bcc-a811-4f4d-95aa-ae9a0194f3d0","ascent--jack-hamilton","JACK HAMILTON","Ascent","Ohio","Jefferson","1787459253071652","OH-1 → US-22E → CR-13 → CR-12 → Township Hwy → TR-141 → Smithfield-adena Rd → 1st Cross St → TR-120","saved_pad_gps","saved pad reference","40.254676","-80.850726","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear primary order names US-22; normalized last usable approved anchor is US-22","directions_clear","US-22 E → CR-13 → CR-12 (3.6 miles) → Township Hwy 141 / TR-141 (0.7 mile) → Smithfield-Adena Rd / CR-10 (0.8 mile) → TR-120 (0.8 mile)","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"672dc563-2612-47b1-a14b-0b67085318e9","672dc563-2612-47b1-a14b-0b67085318e9","ascent--jade","JADE","Ascent","Ohio","Jefferson","1787459253071652","R 150 Take County Rd → CR-15A → Pad","saved_pad_gps","saved pad reference","40.268832","-80.764032","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-150","uncorroborated generic or conflicting alias 'Route 150' normalized provisionally as OH-150","directions_clear","South Route 150 → CR-15A N → CR-15 → Smithfield → Pad","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_GEOMETRY","Identity/occurrence evidence is sufficient to avoid an identity hold, but exact clipped traveled geometry or the pad-specific terminal connector is not proven.","Fail closed: uncorroborated generic or conflicting alias 'Route 150' normalized provisionally as OH-150. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"83025484-8a55-4e69-a1fb-aa315a6e79f9","83025484-8a55-4e69-a1fb-aa315a6e79f9","ascent--kelpie","KELPIE","Ascent","Ohio","Jefferson","1787459253071652","OH-7 → Litter Rd → Warren Ridge → CR-16 → CR-15 → Graham Rd → Blues Run Rd → Youngs Rd → Pad","saved_pad_gps","saved pad reference","40.249923","-80.703784","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-150","directions_clear last anchor OH-150 conflicts with historical-overlay last anchor OH-7","directions_clear","Route 7 S → OH-150 W / Dillonvale → Litter Rd → Warren Ridge / Smithfield-Rayland Rd → CR-16 → CR-15 → Warren Ridge Rd / CR-17 → Graham Rd / CR-18 → Blues Run Rd / TWP-156 (1.5 miles) → Youngs Rd landmark → Pad entrance","true","ROUTED_DISPLAY","graph_evidence_receipt_missing_route_retained","OH-7","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: directions_clear last anchor OH-150 conflicts with historical-overlay last anchor OH-7. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"594c10ae-9588-4f9b-80da-9053adef114d","594c10ae-9588-4f9b-80da-9053adef114d","ascent--krinke","KRINKE","Ascent","Ohio","Jefferson","1787459253071652","OH-7 → OH-7 North Take Hanover St → Zane Hwy → Carlisle St → OH-647 → Access Road → OR → US-250 → OH-150 → Market St → Union St → OH-647 → Access Road","saved_pad_gps","saved pad reference","40.166701","-80.798244","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-647","directions_clear primary order names OH-647; normalized last usable approved anchor is OH-647","directions_clear","SR-7 N → Hanover St / OH-647 (0.2 mile) → N Zane Hwy / OH-647 (300 ft) → Carlisle St / OH-647 (0.2 mile) → OH-647 N (8.4 miles) → Access Road","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","OH-647","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"bead73eb-9f83-4f9d-97ca-fb45b479b317","bead73eb-9f83-4f9d-97ca-fb45b479b317","ascent--lori","LORI","Ascent","Ohio","Jefferson","1787459253071652","OH-7 → CR-8 → County Hwy → CR-80 → Warren St → OR → Dillonvale To County Rd → OH-150 → Lori Pad Follow County Rd → CR-8 → TR-118 → Lease Road","saved_pad_gps","saved pad reference","40.238669","-80.771593","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-150","directions_clear last anchor OH-150 conflicts with historical-overlay last anchor OH-7","directions_clear","OH-7 N → OH-150 exit toward Rayland / Dillonvale → CR-80 → Warren St / OH-150 (4.8 miles) → CR-8 / Dry Fork Rd → TR-118 (0.8 mile) → TR-118 (1.5 miles) → lease road on right","true","ROUTED_DISPLAY","graph_evidence_receipt_missing_route_retained","OH-7","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: directions_clear last anchor OH-150 conflicts with historical-overlay last anchor OH-7. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"638487d0-2ef4-4e5c-8a16-cbb478c490c6","638487d0-2ef4-4e5c-8a16-cbb478c490c6","ascent--marquard","MARQUARD","Ascent","Ohio","Jefferson","1787459253071652","OH-150 → Access Road","saved_pad_gps","saved pad reference","40.190145","-80.798772","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-150","directions_clear 'Route 150' normalized as OH-150 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 250 → Route 150 E → TR-107A → Access Road → Marquard behind Elite pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-150","yes","4","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"9d90b16d-f53f-4d50-9fc6-e3c045d2580c","9d90b16d-f53f-4d50-9fc6-e3c045d2580c","ascent--mingo","MINGO","Ascent","Ohio","Jefferson","1787459253071652","OH-1 → OH-152 → Steubenville St → Bloomingdale-smithfield-chandl/high St → Fernwood Bloomingdale Rd → Pad","saved_pad_gps","saved pad reference","40.323879","-80.745448","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-152","directions_clear primary order names OH-152; normalized last usable approved anchor is OH-152","directions_clear","OH-152 S (0.1 mile) → E Steubenville St (0.4 mile) → Bloomingdale-Smithfield-Chandl / High St (0.2 mile) → Fernwood Bloomingdale Rd (2.3 miles) → Fernwood Bloomingdale Rd (2.5 miles) → Pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-152","yes","2","2","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"f48d9979-961a-456c-a2a6-af18dfea0845","f48d9979-961a-456c-a2a6-af18dfea0845","ascent--noelle","NOELLE","Ascent","Ohio","Jefferson","1787459253071652","US-22 → CR-23 → CR-26 → OH-26 → CR-33 → Lease Road","saved_pad_gps","saved pad reference","40.362018","-80.716719","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","US-22","directions_clear last anchor US-22 conflicts with historical-overlay last anchor OH-26","directions_clear","Route 22 → Bloomingdale exit → CR-23 / High St → CR-26 → CR-26 at 25/26 split → Fernwood Forest → CR-26 → CR-33 → Lease Road","true","PIN_ONLY","candidate_start_exceeds_25_air_miles_from_destination","OH-26","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: directions_clear last anchor US-22 conflicts with historical-overlay last anchor OH-26. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"dc080ad5-27c3-44e9-b4ed-65d19a68cafa","dc080ad5-27c3-44e9-b4ed-65d19a68cafa","ascent--nolan","NOLAN","Ascent","Ohio","Jefferson","1787459253071652","OH-1 → US-22 → Steubenville St → Bloomingdale- Smithfield-chandl/high St → Fernwood Bloomingdale Rd → Lake Betsy Rd → Pad","saved_pad_gps","saved pad reference","40.308658","-80.755504","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-152","directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22","directions_clear","US-22 → E Steubenville St / SR-152 (0.3 mile) → Bloomingdale-Smithfield-Chandl / High St (0.2 mile) → Fernwood Bloomingdale Rd (2.3 miles) → Fernwood Bloomingdale Rd (2.3 miles) → Lake Betsy Rd / 189 (1.5 miles) → Pad","true","ROUTED_DISPLAY","graph_evidence_receipt_missing_route_retained","US-22","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"5428a3b7-c17a-4dd2-9cd9-c0ce3b19a605","5428a3b7-c17a-4dd2-9cd9-c0ce3b19a605","ascent--omaits","OMAITS","Ascent","Ohio","Jefferson","1787459253071652","OH-150 → Co Rd → Route 10 → Lease Road → OR → OH-152 → CR-10 → Pad","saved_pad_gps","saved pad reference","40.269755","-80.790909","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-152","directions_clear last anchor OH-152 conflicts with historical-overlay last anchor OH-150","directions_clear","Route 7 → Route 150 / Rayland exit → Route 150 → SR-152 → County Road 10 → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-150","yes","1","1","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: directions_clear last anchor OH-152 conflicts with historical-overlay last anchor OH-150. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"2f7f37b4-c4d6-48df-b670-4abd114465e2","2f7f37b4-c4d6-48df-b670-4abd114465e2","ascent--packer","PACKER","Ascent","Ohio","Jefferson","1786265812046205","US-22 → OH-519 / Stumptown Rd → US-250 → Pad","saved_pad_gps","saved pad reference","40.17684","-80.86321","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-250","directions_clear primary order names US-250; normalized last usable approved anchor is US-250","directions_clear","US-22 E → OH-519 / Stumptown Rd E → US-250 E → Packer pad","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","US-250","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"9d48f5ed-d2fb-4dbd-9b43-f4cc3adb719c","9d48f5ed-d2fb-4dbd-9b43-f4cc3adb719c","ascent--patriot","PATRIOT","Ascent","Ohio","Jefferson","1787459253071652","OH-7 → OH-151 → Cool Spring Rd → Access","saved_pad_gps","saved pad reference","40.300765","-80.644606","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-151","directions_clear 'Route 151' normalized as OH-151 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 7 → Route 151 W / New Alexandria exit (1.5 miles) → Cool Spring Rd (0.8 mile) → Pad access","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-151","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"874fc5f7-fa3c-4efd-8462-efe9e97b2a2f","874fc5f7-fa3c-4efd-8462-efe9e97b2a2f","ascent--pearl","PEARL","Ascent","Ohio","Jefferson","1786265812046205","OH-151 → 19/main St → Route 19 → Lease Road","saved_pad_gps","saved pad reference","40.272776","-80.632975","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-151","directions_clear 'Route 151' normalized as OH-151 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 7 → Route 151 → New Alexandria → Route 19 / Main St → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-151","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"887512e9-c56f-4357-940c-fd3570f7306a","887512e9-c56f-4357-940c-fd3570f7306a","ascent--phillips","PHILLIPS","Ascent","Ohio","Jefferson","1787459253071652","US-250 → OH-150 → Lease Road","saved_pad_gps","saved pad reference","40.1649","-80.84443","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-150","directions_clear 'Route 150' normalized as OH-150 and corroborated by the current exact sequence and/or main overlay","directions_clear","US-250 E → Harrisville → stay on US-250 past Route 150 E split → Storage-unit landmark → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-150","yes","1","1","HELD_GEOMETRY","Identity/occurrence evidence is sufficient to avoid an identity hold, but exact clipped traveled geometry or the pad-specific terminal connector is not proven.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"23d9d5c1-fe94-4b27-81cf-7e981182c933","23d9d5c1-fe94-4b27-81cf-7e981182c933","ascent--piergallini","PIERGALLINI","Ascent","Ohio","Jefferson","1787459253071652","OH-43 → OH-7 → OH-151 → OH-152 → C R 10/smithfield- Adena Rd → OR → I-70 → I-470 → Exit 6 → OH-7 → OH-150 → OH-152 → C R 10/smithfield- Adena Rd","saved_pad_gps","saved pad reference","40.270236","-80.815011","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-152","directions_clear primary order names OH-152; normalized last usable approved anchor is OH-152","directions_clear","OH-43 S (1.4 miles) → OH-7 S (4.6 miles) → OH-151 exit → OH-151 W (9.7 miles) → OH-152 (0.9 mile) → CR-10 / Smithfield-Adena Rd (1.4 miles) → Entrance","true","ROUTED_DISPLAY","graph_evidence_receipt_missing_route_retained","OH-152","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"a6c3b68e-4f85-4b1d-9f2c-897fa14a36b5","a6c3b68e-4f85-4b1d-9f2c-897fa14a36b5","ascent--porco","PORCO","Ascent","Ohio","Jefferson","1787459253071652","R 150 Take County Rd → CR-15A → Pat Is On County Rd → Route 15 → CR-114 → OH-7 → Pad","saved_pad_gps","saved pad reference","40.219548","-80.73759","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-150","uncorroborated generic or conflicting alias 'Route 150' normalized provisionally as OH-150; directions_clear last anchor OH-150 conflicts with historical-overlay last anchor OH-7","directions_clear","Route 150 → CR-15A North → CR-15 toward Smithfield (about 3–4 miles) → Pad","true","ROUTED_DISPLAY","graph_evidence_receipt_missing_route_retained","OH-7","no","0","0","HELD_GEOMETRY","Identity/occurrence evidence is sufficient to avoid an identity hold, but exact clipped traveled geometry or the pad-specific terminal connector is not proven.","Fail closed: uncorroborated generic or conflicting alias 'Route 150' normalized provisionally as OH-150; directions_clear last anchor OH-150 conflicts with historical-overlay last anchor OH-7. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"ce1bff99-9c64-435e-a517-e5b8f1a102b7","ce1bff99-9c64-435e-a517-e5b8f1a102b7","ascent--puggle","PUGGLE","Ascent","Ohio","Jefferson","1787459253071652","US-22 → CR-23 → CR-26 → Pad","saved_pad_gps","saved pad reference","40.318098","-80.774283","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear 'Route 22' normalized as US-22 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 22 → Bloomingdale exit → CR-23 (0.2 mile) → CR-26 → CR-25 (approximately 1 mile) → NAC B / Puggle pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","4","1","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"fb3dc329-db70-482a-b3d4-8d6f43e4ef57","fb3dc329-db70-482a-b3d4-8d6f43e4ef57","ascent--rector","RECTOR","Ascent","Ohio","Jefferson","1787459253071652","US-250 → OH-150 / Township Rd → TR-128 → Pad","saved_pad_gps","saved pad reference","40.186799","-80.860696","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-150","directions_clear last anchor OH-150 conflicts with historical-overlay last anchor US-250","directions_clear","OH-150 E (0.9 mile) → TR-128 (1.1 miles) → Rector pad","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","US-250","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: directions_clear last anchor OH-150 conflicts with historical-overlay last anchor US-250. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
