pad_id,legacy_id,pad_name,county,township,record_revision,latitude,longitude,coordinate_role,direction_source,source_sha256,cleaned_road_order,older_sequence_conflict,road_occurrence_count,resolved_identity_count,held_identity_count,resolved_transition_count,held_transition_count,resolved_geometry_count,held_geometry_count,current_navigation_state,existing_reviewed_google_url,google_qa_status,final_disposition,exact_disposition_reason,prepared_repository_work
39014302-2bd7-4c96-a5f0-0857f99986db,ascent--beacon,BEACON,Harrison,CADIZ,1786258360881449,40.228358,'-81.038333,saved pad reference,directions_clear,a654ff405f169001e545fa3c1d80c9c85847e1358e78cd4d646d9a713ea80c60,Airport Rd → Domino pad → approximately 0.5 mile → Beacon pad,true,4,0,1,0,0,0,1,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
0e6f23f1-3bfb-44b0-aa4e-f24dde611880,ascent--beetle,BEETLE,Harrison,SHORT CREEK,1787459253071652,40.185403,'-80.922718,saved pad reference,directions_clear,38cab01dc294bc244e3afa8adf654f21cd546a5d870318ea4999a985112cb96f,Route 519 East → Banjo Pad → First Choice → S-curves → Sixteen Rd,true,5,1,1,0,1,0,2,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.185403%2C-80.922718&waypoints=40.1869745925099%2C-80.9192177275288%7C40.185340499%2C-80.919294431%7C40.185025%2C-80.920500,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
807ccb15-6f57-4c7a-978d-ab02e7a7c4ba,ascent--bella,BELLA,Harrison,CADIZ,1786265812046205,40.235367,'-81.0188,saved pad reference,directions_clear,d67652f025e8812afdddbb879709a313646c2d792419d9c7db00fbfa431f90ef,Route 22 W → Route 9 S → Airport Rd → Pad,true,4,0,3,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,20260830105500_ascent_bella_airport_identity.sql (UNAPPLIED)
3e03a228-2ad4-4d0a-b3cb-5a25e8d54006,ascent--bouska,BOUSKA,Harrison,Freeport,1786265512886177,40.19661,'-81.232275,saved pad reference,directions_clear,50907a790fef8addcbe5ae0741668f91ef6e7589ffac389e609ab0c33e68b9e1,I-77 → Exit 47 → US-22 E (23 miles) → Peidmont Freeport Rd (1.1 miles) → Lease Road,true,5,0,3,0,2,1,2,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
4c73e244-6132-4d40-83fc-3fe5e6e65bf6,ascent--bravo,BRAVO,Harrison,ATHENS,1786265812046205,40.178556,'-81.015064,saved pad reference,directions_clear,5618fb353564a264af166a24d45cbb94690b817dad4f13de99c9c55d1fc23f4d,Route 519 W at New Athens → Hite Rd / Crazy Road → Lease Road,true,3,1,1,0,1,0,2,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.178556%2C-81.015064&waypoints=40.1849138%2C-80.9958138,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
c3b42375-2422-470e-8949-f27e1f00b3d3,ascent--bsa,BSA,Harrison,NOTTINGHAM,1786258360881449,40.256309,'-81.155001,saved pad reference,directions_clear,1ddef4c40489d51bb019291ce42557f699bab283908c3c7332927ee4cbf7a0e6,I-70 W (23 miles from Wheeling) → Exit 202 → OH-800 (11.5 miles) → US-22 E (0.6 mile) → OH-800 N (3.3 miles) → E Main St (0.2 mile) → OH-800 N (1.4 miles) → OH-799 E (2.8 miles) → OH-799 E (3.2 miles) → Redeye Rd / CR-60 (0.3 mile) → Redeye Rd (2.2 miles) → Minksville Rd / CR-54 (1.9 miles) → Brushy Fork Rd / CR-1 (1.0 mile) → Stringtown Rd / TR-339 (0.3 mile) → Access Road,true,15,8,5,0,12,0,13,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
185d9eb6-58af-4009-bf53-fdd23113a572,ascent--cardinal,CARDINAL,Harrison,Moorefield,1787459253071652,40.215556,'-81.135068,saved pad reference,directions_clear,2370b34227ca21e7a960078b4ada0435459b882115ec341c0480303f82b3a42b,OH-800 S (15 miles) → OH-799 E (2.8 miles) → Kennedy Ridge Rd / CR-20 (4.2 miles) → Douglas Turn Rd / CR-33 (0.4 mile) → Entrance,true,5,4,0,3,0,0,4,DONE,,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
8152a466-3229-4cb0-8f9f-9f2929aceed4,ascent--charley,CHARLEY,Harrison,Athens,1786265812046205,40.22127,'-81.053351,official pad reference,directions_clear,0f3b8f80c295399276bce63c78ddca612ce0ddd9c451a65b570bf6b693e83dbe,State Route 22 → Route 9 S in Cadiz → Airport / Dickerson Church Rd → Airport Rd at split → Beacon pad landmark → Charley pad,true,6,1,3,0,3,0,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
b614c93c-06d1-4993-b3fb-ad840f359e4c,ascent--cobra,COBRA,Harrison,CADIZ,1787459253071652,40.282608,'-81.012491,saved pad reference,directions_clear,4840dc9bcd18568561505d9731604dd18f1cd7c9481ce1f1a652de8da331e2ed,Route 250 from Cadiz (0.25 mile) → First right → Pad,true,3,0,1,0,0,0,1,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
7c3c39de-f6be-4838-bb7f-56ec8ff44db7,ascent--collectors,COLLECTORS,Harrison,NOTTINGHAM,1786258360881449,40.265648,'-81.120595,saved pad reference,directions_clear,78f4914f9efe65045408675118ebf44f5bd53e39cc95335ca2654252f9d439a4,I-70 W (23 miles from Wheeling) → Exit 202 → OH-800 (11.5 miles) → US-22 E (0.6 mile) → OH-800 N (3.3 miles) → E Main St (0.2 mile) → OH-800 N (1.4 miles) → OH-799 E (3.2 miles) → Redeye Rd (0.3 mile) → Redeye Rd (2.2 miles) → Minksville Rd (1.9 miles) → Brushy Fork Rd (0.8 mile) → Slab Camp Rd → Harris Rd (0.2 mile) → Access Road,true,15,9,4,0,12,0,13,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
e2b32e85-9e93-4388-8215-9d8167cbbeb8,ascent--cologie,COLOGIE,Harrison,Green,1787615581785257,40.25403,'-80.913577,verified driver entrance,directions_clear,9a35d97af375720a3f877248a94676c02e92c8ce4a5fb011343cac09e621b66b,US-250 → Foxes Bottom Rd (2.4 miles) → Springdale Hill Rd (0.9 miles) → Lamborn Rd (0.2 miles) → Springdale Hill Rd (0.5 miles) → Unionvale-Kenwood Rd (0.3 miles),true,6,6,0,5,0,0,6,DONE,,existing_reviewed_contract_preserved,COLOGIE_READY,Existing exact end-to-end Cologie route contract remains byte-stable; no authority changed.,
95dcbd15-afd0-4357-a521-e23bcd6b4118,ascent--conotton,CONOTTON,Harrison,MOOREFIELD,1786258360881449,40.224259,'-81.162714,saved pad reference,directions_clear,da735d7a6e8be3d5c7898d77d3217a1405cb86f0001aa5b7f5ba7580fe5c35f2,US-250 N (0.5 mile) → US-22 W (10 miles) → Douglas Turn Rd → Kennedy Ridge Rd (2.4 miles) → Conotton entrance,true,5,1,3,0,3,0,4,DONE,,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
6ccc2641-82d8-4398-bc7c-572d95cb9f0b,ascent--corder,CORDER,Harrison,NOTTINGHAM,1786258360881449,40.26227,'-81.137581,saved pad reference,directions_clear,33f67a77578a293fea696d78ca67fe03b6764ae9f1b39be93ed913ed49a1d42d,I-70 W (23 miles from Wheeling) → Exit 202 → OH-800 (11.5 miles) → US-22 E (0.6 mile) → OH-800 N (3.3 miles) → E Main St (0.2 mile) → OH-800 N (1.4 miles) → OH-799 E (3.2 miles) → Redeye Rd (0.3 mile) → Redeye Rd (2.2 miles) → Minksville Rd (1.9 miles) → Bushy Fork Rd (0.1 mile) → Access Road,true,13,7,4,0,10,0,11,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
4b0b99b7-da77-4b27-a2f7-7e8d3a9875d3,ascent--cravat-coal,CRAVAT COAL,Harrison,SHORT CREEK,1786258360881449,40.168593,'-80.931288,saved pad reference,directions_clear,fc181b5de8d7ccda497e90cfc2b0a1824a8de79f1beb258f859586e1e4247cab,I-70 → Exit 216 → OH-9 N (7.5 miles) → Shepherdstown Rd / CR-64 (1.4 miles) → City Road 36 (0.7 mile) → Entrance,true,6,1,3,0,3,0,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
3a72c3df-f0a1-4639-a468-019989c78f43,ascent--cricket,CRICKET,Harrison,SHORT CREEK,1786265812046205,40.221655,'-80.881193,saved pad reference,directions_clear,67f1b6e80384a0211404d5e724954ed2adc256179623ffda8b8ee76ede594704,Route 250 E (3 miles from Cadiz) → Foxes Bottom Rd (2.4 miles) → Springdale Hill Rd (0.9 mile) → Lamborn Rd (2.3 miles) → Lease Road,true,5,4,0,0,3,0,4,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",20260830105511_ascent_cricket_foxes_identity_binding.sql (UNAPPLIED)
a4281545-b928-4130-90c5-1b18d6050717,ascent--cypress,CYPRESS,Harrison,Cadiz,1786265512886177,40.230671,'-80.986542,official wellhead reference,directions_clear,337fec61bc478dcf5bc46142a44e058855d65a6503b6233576e4c0e0bfb9a452,Route 250 → Dickerson Church Rd (0.72 mile) → Y in road → Lease Road,true,4,0,3,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
3e3f48e1-40bf-41f4-99f9-6cab7e69d8eb,ascent--domino,DOMINO,Harrison,Cadiz,1786265812046205,40.230738,'-81.023713,official pad reference,directions_clear,d633750bcaff20163dff05a174bbe5f312bcb6f2883ed12ff74598e8dbaee135,Route 9 E from New Athens → Airport Rd → End of pavement → Bella pad landmark → Domino pad,true,5,1,1,0,1,0,2,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
bb351070-6c94-45e5-942f-e155f9e86f7e,ascent--duke,DUKE,Harrison,SHORT CREEK,1786265812046205,40.214409,'-80.891316,saved pad reference,directions_clear,704f1069409a8981091beb87df795973a69f0c0f22da93490d58a6e40c56e045,Route 22 → Route 250 East (3 miles) → Foxes Bottom Rd (2.4 miles) → Springdale Hill Rd (0.9 mile) → Lamborn Rd (3.1 miles),true,5,4,1,3,1,0,5,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.214409%2C-80.891316&waypoints=40.2376772526251%2C-80.9645933421097%7C40.2344651449313%2C-80.9216048043883%7C40.2438460898288%2C-80.9156965297937,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
922acc11-2fd1-44a4-8a94-90f653e2ce58,ascent--dwayne,DWAYNE,Harrison,GREEN,1786258360881449,40.263022,'-80.893276,verified driver entrance,directions_clear,a0a8572347ee105dbe1f8edf352370ab03d95dcece4ad96bae736744684256da,Route 22 → CR-13 → CR-12 → CR-14 / Rose Valley Rd (about 1 mile) → York Rd (about 0.5 mile) → Pad,true,6,1,4,0,4,0,5,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
83b27fd3-4615-4ea1-ad36-0b05b359f5d2,ascent--echo,ECHO,Harrison,ATHENS,1786265812046205,40.179321,'-81.026812,saved pad reference,directions_clear,3fc2c482a32ba49877aa21403402a237f2ade1e1f4cb565db570257b8ebafff2,Route 519 W → Hite Rd / Crazy Rd (1 mile) → Jokey Hollow Rd (about 1 mile) → Lease Road,true,4,1,2,0,2,0,3,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.179321%2C-81.026812&waypoints=40.185661298825%2C-81.014226704981%7C40.164465208939%2C-81.016699529454%7C40.173032633439%2C-81.025592955042,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
59411ad1-15c6-4c77-88d8-ddd6dc852782,ascent--edington,EDINGTON,Harrison,ATHENS,1786258360881449,40.178626,'-81.057008,saved pad reference,directions_clear,9f7b1b1f61acc57a97c5127ffd9ddc8ab6fc27bc3b260de28f45ba949cbc3d83,Route 149 → Chaney Rd → Jockey Hallow Rd → Echo pad landmark → Stop sign → Pad,true,6,1,2,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
61e21e3c-360b-40b0-8153-209b4fb3d5eb,ascent--ellen,ELLEN,Harrison,MOOREFIELD,1787459253071652,40.227073,'-81.148656,saved pad reference,directions_clear,2c0bf8442e6ff3621692d3bd64eae260aa0426d78f291728c749edf572271897,Route 519 N → Route 22 (2.2 miles) → CR-33 / Douglas Turn → Kennedy Ridge Rd (approximately 2 miles) → Pad,true,5,3,1,0,3,0,4,DONE,,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
8148f6bd-b58f-4a61-81b4-e6018c185fde,ascent--foxtrot,FOXTROT,Harrison,ATHENS,1786265812046205,40.18615,'-81.001693,saved pad reference,directions_clear,ee21bbc9d549c3ec193156a435298dfcb2ff452fd43f3f9cc2ff4bb012183994,US-22 E → Route 519 E → Webb Rd → Lease Road,true,4,1,2,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
b9a8e55c-3583-4019-85fc-54a03d420ace,ascent--hamilton,HAMILTON,Harrison,MOOREFIELD,1786258360881449,40.225052,'-81.177456,saved pad reference,directions_clear,bc2ff64a664598eff786d66ca3c4b92c09e2152b06d32c2fb6a34fd6a77a8223,OH-800 S (15 miles) → OH-799 E (2.8 miles) → Kennedy Ridge Rd (1.5 miles) → Entrance,true,4,3,0,2,0,0,3,DONE,,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
9aa065c0-8896-49e2-b02d-d4ca71acefc3,ascent--jeffco,JEFFCO,Harrison,GREEN,1786265812046205,40.292482,'-80.896856,saved pad reference,directions_clear,9003642535687957c0fcc77091046a79bb2018b888df2cc2822be69f42ff77b6,Route 151 S (1.1 miles) → Rose Valley Rd / CR-14 (1.4 miles) → Beech Rd (0.4 mile) → Pad,true,4,2,1,0,2,0,3,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.292482%2C-80.896856&waypoints=40.3144086%2C-80.8963895%7C40.2968376%2C-80.9022309,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
3d8f12eb-538a-49b7-b668-08288e3a26a1,ascent--jones,JONES,Harrison,NOTTINGHAM,1786258360881449,40.261571,'-81.17006,saved pad reference,directions_clear,eb85ad84ef9ac2d3981f24c6de5c4df0151387237aa852e4c0558e8acbe5e98f,Route 800 → Route 799 (6 miles) → Redeye Rd (0.3 mile) → Jones Rd (0.8 mile) → Entrance,true,5,3,1,0,3,0,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
518659d9-bca2-47b0-b294-3141ba679fc4,ascent--lasso,LASSO,Harrison,Short Creek,1787459253071652,40.240883,'-80.913963,saved pad reference,written_directions,65683660ceaa56e059cb6160d645802af80565dd6d3cc6cdd50a0d0d8ff356e9,,false,0,0,0,0,0,0,0,DONE,,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
b11e4ded-76d0-403f-8a50-d76c413e5db5,ascent--liggett,LIGGETT,Harrison,Athens,1786265812046205,40.221926,'-80.988679,saved pad reference,directions_clear,5ab36c9e76231c1e966049c1dcfa087a3f138794dc0f05fc349cf51d95345e34,Route 22 → Cadiz Route 9 exit → Route 9 S → US-250 (3.6 miles) → Dickerson Church Rd → Stone-plant road → Pad,true,7,2,4,0,4,0,6,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
c7fffd5d-1e83-47c6-8f51-ee9a7ce490e7,ascent--medinah,MEDINAH,Harrison,GREEN,1787459253071652,40.311514,'-80.896954,saved pad reference,directions_clear,4644228a7a9120e8b9f08bf1aa2bcb970dc34785094c5a18a82e78bf0df01e2a,Route 22 E → Hopedale exit → Route 151 → CR-14 → Lease Road,true,5,1,2,0,2,0,3,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
655a97d5-ffdf-4b13-bf66-3d22022239b4,ascent--pettay,PETTAY,Harrison,NOTTINGHAM,1787459253071652,40.238511,'-81.173547,saved pad reference,directions_clear,fd3f3d11ef18a9a2744318c0ed76b3025280890ead80cfd3998f67d8686295ed,OH-800 S (15 miles) → OH-799 E (2.8 miles) → Kennedy Ridge Rd (1.5 miles) → Blue Trail Rd → Huff Run Rd (0.9 mile combined saved segment) → Entrance,true,6,3,2,0,4,0,5,DONE,,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
75600d0c-17b8-488b-96c9-4b7b8ffc8b1b,ascent--pickens,PICKENS,Harrison,Short Creek,1787615581785257,40.182544,'-80.977135,verified driver entrance,directions_clear,977c6cb0ba48cf6689e770a65e856b41d42e4299a0bb25ab7f2f96937bfa30e5,OH-9 → OH-519 (1.1 miles) → Lease Road,true,3,2,0,0,1,0,2,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.182544%2C-80.977135&waypoints=40.1868067%2C-80.9781928,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
cce7cf93-bb03-4766-8c54-711034ec2a4f,ascent--pine-valley,PINE VALLEY,Harrison,GREEN,1786258360881449,40.285899,'-80.881753,saved pad reference,directions_clear,e4123d99c9e334e54d8c5ee0923f8977e623d2c484822277d1cf68bc5dd319a8,Route 22 → Hopedale → State Route 151 → CR-14 → CR-12 (1 mile) → Sheporgi landmark → Countyline Rd (1 mile) → Pad,true,8,1,4,0,4,0,5,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
2320c393-cad9-4c1b-94f9-7021c8488bd1,ascent--rose,ROSE,Harrison,Nottingham,1787459253071652,40.17011544,'-81.08306636,saved pad reference,directions_clear,e2f52712cdcdfe6250232937ac8e69c2601437743683314763b1924890fbfce9,Route 800 → Route 799 (6 miles) → Redeye Rd → Switchback → Minksville Rd landmark → Pad,true,6,2,2,0,3,0,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
166c5d6c-3a8d-4481-b8bf-5d74b7605f0d,ascent--sadler,SADLER,Harrison,Short Creek,1786440150388625,40.207568,'-80.935841,verified driver entrance,directions_clear,34b8b9defcd1720c7b88ec07d8a994bb5b35cb6ceb4949e629a2744b55d6527b,US-250 E → Jamison Rd / CR-86 → Pad,true,3,2,0,0,1,0,2,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.207568%2C-80.935841&waypoints=40.218227603057535%2C-80.94472982304073,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
6ef0746f-341a-4d29-9399-a81cfbec11e8,ascent--scout,SCOUT,Harrison,SHORT CREEK,1787615581785257,40.165091,'-80.903485,saved pad reference,directions_clear,a96e7b66bd5922559f69bf9144243190a32d6331ebc160d0585fc5755b15c1bf,OH-150 W (3.5 miles) → US-250 W (2.2 miles) → Olive Branch Rd (0.1 mile) → CR-36 (1.3 miles) → Entrance,true,5,4,0,2,1,0,4,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
9b9ddf20-a551-43c6-a709-0552a3aee134,ascent--sheporgi,SHEPORGI,Harrison,GREEN,1786258360881449,40.277767,'-80.888526,saved pad reference,directions_clear,ce1011b0bd1d611864395c683cce5d2e483351d45b570fb9012390dab0ef8cfc,Route 22 W → CR-13 → CR-12 → Rose Valley landmark → Uphill → Pad,true,6,0,3,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
ec0637e2-1673-41c8-9004-cc317a9c9060,ascent--sherwood,SHERWOOD,Harrison,MOOREFIELD,1786265812046205,40.208184,'-81.120811,saved pad reference,directions_clear,f5bfb0004fb2ebf12bc2fb697646e7344777166c36d47583152ae7c16e58799d,Route 519 → Route 22 W → Nottingham / white-church landmark → Sherwood,true,4,1,1,0,1,0,2,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
09d47bdb-8607-4e4b-b558-63bf5266bdd3,ascent--sparger,SPARGER,Harrison,NOTTINGHAM,1786258360881449,40.251961,'-81.139182,saved pad reference,directions_clear,fd010e57e9eb7927fa11dcc2844ab0f9ce6138c82887e3efe20cddec1dae4637,Route 519 W → Route 22 → CR-31 / Rankin Rd → Old Piedmont Rd → Cassville Rd → Pugh Rd → Lease Road,true,7,1,5,0,5,0,6,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
f5a82acf-d7c0-4ce3-ad4e-0de810551450,ascent--sproull,SPROULL,Harrison,NOTTINGHAM,1786258360881449,40.22914,'-81.151012,saved pad reference,directions_clear,a377e3b9f7cb653cc681b65ba4b67a8713ec182ea2b761e773b8542c1e1182b0,OH-800 S (15 miles) → OH-799 E (2.8 miles) → Kennedy Ridge Rd (3.1 miles) → Entrance,true,4,3,0,2,0,0,3,DONE,,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
8a41dad0-5602-4a6b-bd04-9bc9cae27941,ascent--tarbert,TARBERT,Harrison,MOOREFIELD,1786258360881449,40.203776,'-81.17709,saved pad reference,directions_clear,cbf2839971817e68b2cc896d0eb8695eae9151d8d544ed60272f5e460fceff35,OH-800 S / Johnson Ave (19.9 miles) → US-22 E (2.8 miles) → Old Piedmont Rd / CR-16 (1.2 miles) → Moore Rd / TR-336 → Entrance,true,5,3,1,0,3,0,4,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
800c877a-6b4f-4a87-a710-b1e00af63c62,ascent--towe,TOWE,Harrison,Monroe,1786159709605865,40.385998,'-81.212569,verified driver entrance,directions_clear,446f49c86a03c8d54fb6ccee4fe1c14bc1e38b6174c88bfcca6629ca24befd1e,Route 250 → Willis Run Rd → Oak Hill Rd → Pad,true,4,2,1,0,2,0,3,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.385998%2C-81.212569&waypoints=40.36026193640823%2C-81.218134577079%7C40.379819440170614%2C-81.20908591279908,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
15f62c54-ba3f-4c8d-bf17-2f410c9eb092,ascent--triplett,TRIPLETT,Harrison,FRANKLIN,1786258360881449,40.32084,'-81.22495,saved pad reference,directions_clear,f1730a44d4f5e16d43611b9dbcf09c5c7e9e9d863f17064b53f4bf9df9cd07f5,US-250 E (15.2 miles) → Deersville Rd → Barber Hill Rd (0.3 mile) → Lease Road,true,4,0,3,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
0b675c3f-2c04-4901-955d-8629e7dba05e,ascent--una,UNA,Harrison,Short Creek,1787732756762534,40.228835,'-80.933934,saved pad reference,directions_clear,590f95b2242e145a2738bed54fa398eb6e45f4d4f4cf26350e4929b1881a81bc,US-250 W (3.2 miles from Harrisville) → Georgetown → West Grove Rd → 1 mile → UNA lease,true,5,2,0,0,1,0,2,GPS_ONLY,,not_ready,HELD_GEOMETRY,"Identity/occurrence evidence is sufficient to avoid an identity hold, but exact clipped traveled geometry or the pad-specific terminal connector is not proven.",
c8637048-5fcd-4565-94f0-8dcfce624dd2,ascent--victor,VICTOR,Harrison,Athens,1786258360881449,40.016413,'-81.189751,saved pad reference,directions_clear,40bd2e80da6960da25afabe624fe8946688623808dfb12533b970708c31a6dc8,I-70 W → Exit 202 → Route 800 S (4.2 miles) → Shannon Rd → Victor pad,true,5,1,2,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
7b6efac2-1fa8-46d0-be01-d58ed5762164,ascent--victoria,VICTORIA,Harrison,Athens,1787459253071652,40.9992946,'-81.0666759,saved pad reference,directions_clear,643f34fb65d71fa68b7ced4613fe495ad40b9ab50f837b0e1edab033388e76fa,Route 70 → Route 331 → Route 149 → New Athens → Route 519 W → 3-mile marker → Alpha pad landmark → Victoria lease,true,8,3,1,0,3,0,4,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
2650c579-b317-4cf5-baf4-1456abec1cb8,ascent--amber,AMBER,Jefferson,WELLS,1787459253071652,40.255469,'-80.702589,saved pad reference,directions_clear,85ce62921a4bf33ad2b933217f6ae965125147d196ca37b8e7cd2b1464de380e,Route 7 South → OH-150 West → Litter Rd → Warren Ridge / Smithfield-Rayland Rd → CR-16 → CR-15 → Warren Ridge Rd / CR-17 → Graham Rd / CR-18 → Blues Run Rd / Township 156 (1.1 miles) → Pad,true,10,4,5,0,8,0,9,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
